,bathroom,bedroom,buildingarea,car,date,distance,landsize,lattitude,longtitude,price,propertycount,rooms,type,yearbuilt
7030,3.0,4.0,279.0,3.0,2017-10-14,3.0,476.0,-37.85601,144.96596,6370000.0,2019.0,4,2,1893.0
7031,2.0,3.0,132.0,1.0,2017-10-14,17.9,537.0,-37.66925,145.04983,660000.0,10529.0,3,2,1980.0
7032,2.0,3.0,148.0,2.0,2017-10-14,17.2,371.0,-37.81333,145.21214,1104000.0,6871.0,3,2,2016.0
7033,1.0,3.0,110.0,2.0,2017-10-14,16.2,476.0,-37.72764,145.12672,841000.0,3891.0,3,2,1970.0
7034,2.0,4.0,307.0,1.0,2017-10-14,14.2,762.0,-37.88457,145.13436,1775000.0,13366.0,4,2,1960.0
7035,3.0,4.0,208.0,4.0,2017-10-14,14.2,878.0,-37.86003,145.13038,1650000.0,13366.0,4,2,1980.0
7036,5.0,5.0,487.0,2.0,2017-10-14,14.2,695.0,-37.8814,145.12711,2820000.0,13366.0,5,2,2016.0
7037,1.0,3.0,140.0,1.0,2017-10-14,14.2,843.0,-37.88494,145.12807,1375000.0,13366.0,3,2,1950.0
7038,2.0,4.0,207.0,0.0,2017-10-14,18.8,653.0,-37.9256,145.16459,1000000.0,7113.0,4,2,1960.0
7039,1.0,2.0,122.0,1.0,2017-10-14,6.2,226.0,-37.84668,144.8904,1017500.0,5498.0,2,2,1890.0
7040,2.0,3.0,80.0,0.0,2017-10-14,5.3,193.0,-37.76627,144.99345,1150000.0,11364.0,3,2,1880.0
7041,2.0,3.0,0.0,4.0,2017-10-14,5.3,634.0,-37.77625,144.99572,2750000.0,11364.0,3,2,1886.0
7042,1.0,3.0,123.0,1.0,2017-10-14,11.2,570.0,-37.71611,144.91064,780000.0,2651.0,3,2,1960.0
7043,3.0,5.0,337.0,4.0,2017-10-14,12.3,667.0,-37.90037,145.10281,1828000.0,3224.0,5,2,2017.0
7044,2.0,3.0,166.0,2.0,2017-10-14,47.3,648.0,-38.08547,145.47262,493000.0,17384.0,3,2,2004.0
7045,2.0,3.0,150.0,2.0,2017-10-14,8.5,1021.0,-37.71725,144.94551,710000.0,7485.0,3,4,2003.0
7046,2.0,4.0,206.0,2.0,2017-10-14,14.7,663.0,-37.90162,144.74755,711500.0,15542.0,4,2,2010.0
7047,3.0,4.0,232.0,2.0,2017-10-14,14.7,700.0,-37.89247,144.73598,800000.0,15542.0,4,2,2004.0
7048,3.0,3.0,194.0,1.0,2017-10-14,3.5,421.0,-37.83706,144.9479,2926000.0,8648.0,4,2,2015.0
7049,2.0,4.0,194.0,3.0,2017-10-14,3.5,391.0,-37.83964,144.935,2160000.0,8648.0,4,2,2000.0
7050,1.0,3.0,100.0,2.0,2017-10-14,8.4,455.0,-37.73184,145.0079,850000.0,14577.0,3,2,1930.0
7051,2.0,3.0,120.0,2.0,2017-10-14,12.0,289.0,-37.71222,145.02252,725000.0,21650.0,4,2,2014.0
7052,2.0,4.0,162.0,2.0,2017-10-14,2.4,351.0,-37.81176,145.00649,1750000.0,14949.0,4,2,1890.0
7053,2.0,3.0,156.0,0.0,2017-10-14,2.4,190.0,-37.81852,144.99008,1100000.0,14949.0,3,2,1900.0
7054,2.0,4.0,150.0,2.0,2017-10-14,23.5,505.0,-37.93609,145.24614,865000.0,11667.0,4,2,1994.0
7055,3.0,5.0,318.0,2.0,2017-10-14,20.6,517.0,-37.63746,144.91719,675000.0,5833.0,5,2,1998.0
7056,2.0,4.0,210.0,2.0,2017-10-14,35.4,767.0,-38.12211,145.1285,890000.0,8077.0,4,2,1970.0
7057,2.0,4.0,175.0,2.0,2017-10-14,20.5,588.0,-37.63177,145.06636,710000.0,7969.0,4,2,2002.0
7058,2.0,3.0,147.0,2.0,2017-10-14,20.5,552.0,-37.63693,145.06482,520000.0,7969.0,3,2,2010.0
7059,2.0,4.0,174.0,1.0,2017-10-14,8.2,738.0,-37.72898,144.91721,1310000.0,3284.0,4,2,1960.0
7060,2.0,4.0,131.0,2.0,2017-10-14,8.2,696.0,-37.73492,144.90843,1310000.0,3284.0,4,2,1980.0
7061,3.0,5.0,114.0,3.0,2017-10-14,10.5,561.0,-37.77863,144.84554,750000.0,4217.0,5,2,1960.0
7062,1.0,3.0,110.0,0.0,2017-10-14,10.5,613.0,-37.80276,144.81409,590000.0,6763.0,3,2,1970.0
7063,1.0,3.0,133.0,2.0,2017-10-14,10.5,664.0,-37.79003,144.79651,765000.0,6763.0,3,2,1970.0
7064,2.0,4.0,297.0,2.0,2017-10-14,15.5,997.0,-37.69221,144.78209,780000.0,5336.0,4,2,2000.0
7065,2.0,3.0,97.0,2.0,2017-10-14,15.3,666.0,-37.67353,145.01125,850000.0,7955.0,3,2,1975.0
7066,1.0,3.0,135.0,4.0,2017-10-14,15.3,706.0,-37.68439,145.00945,720000.0,7955.0,3,2,1960.0
7067,1.0,3.0,110.0,1.0,2017-10-14,7.0,353.0,-37.75965,145.00284,1370000.0,8870.0,3,2,1920.0
7068,2.0,4.0,191.0,2.0,2017-10-14,12.9,634.0,-37.69594,144.87857,735000.0,3296.0,4,2,1981.0
7069,2.0,4.0,155.0,1.0,2017-10-14,8.9,696.0,-37.73966,145.08748,1240000.0,2698.0,4,2,1960.0
7070,2.0,4.0,250.0,2.0,2017-10-14,14.7,645.0,-37.85823,145.21613,1003000.0,5424.0,4,2,1988.0
7071,2.0,3.0,166.0,2.0,2017-10-14,14.7,767.0,-37.8803,145.22177,945000.0,7082.0,3,2,1967.0
7072,1.0,3.0,104.0,1.0,2017-10-14,14.7,538.0,-37.8915,144.65569,510000.0,16166.0,3,2,1962.0
7073,2.0,4.0,169.0,1.0,2017-10-14,3.1,214.0,-37.80712,144.94832,2371000.0,2230.0,4,2,1890.0
7074,1.0,3.0,129.0,2.0,2017-10-14,16.5,531.0,-37.67978,144.87342,620000.0,2474.0,3,2,1980.0
7075,2.0,4.0,187.0,2.0,2017-10-14,16.7,704.0,-37.9117,145.20107,1170000.0,7392.0,4,2,1980.0
7076,2.0,4.0,210.0,2.0,2017-10-14,16.7,732.0,-37.8943,145.18588,1540000.0,7392.0,4,2,1980.0
7077,2.0,4.0,28.0,2.0,2017-10-14,6.8,462.0,-37.86341,144.87786,2350000.0,6380.0,4,2,2000.0
7078,2.0,3.0,151.0,1.0,2017-10-14,6.3,219.0,-37.81547,144.89475,1200000.0,6543.0,3,2,1900.0
7079,2.0,4.0,228.0,4.0,2017-10-21,7.5,923.0,-37.75923,144.90527,2600000.0,1543.0,4,2,1925.0
7080,2.0,4.0,26.0,2.0,2017-10-21,7.5,797.0,-37.75857,144.89572,1905000.0,1543.0,4,2,1930.0
7081,1.0,3.0,111.0,1.0,2017-10-21,10.4,377.0,-37.72313,144.87527,730000.0,3464.0,3,2,1970.0
7082,1.0,3.0,129.0,2.0,2017-10-21,10.4,614.0,-37.71757,144.88228,926000.0,3464.0,3,2,1960.0
7083,1.0,3.0,97.0,2.0,2017-10-21,10.5,638.0,-37.78089,144.81141,715000.0,2185.0,3,2,1960.0
7084,1.0,4.0,139.0,2.0,2017-10-21,5.7,519.0,-37.78236,145.03205,1757000.0,2211.0,4,2,1920.0
7085,2.0,4.0,141.0,2.0,2017-10-21,15.5,591.0,-37.88306,144.77419,417000.0,7630.0,4,2,1988.0
7086,1.0,4.0,100.0,1.0,2017-10-21,15.5,484.0,-37.87373,144.77972,600000.0,7630.0,4,2,1995.0
7087,2.0,4.0,190.0,4.0,2017-10-21,15.5,531.0,-37.89218,144.78582,800000.0,7630.0,4,2,1980.0
7088,2.0,4.0,184.0,1.0,2017-10-21,4.3,475.0,-37.77872,144.9241,1700000.0,6567.0,4,2,1900.0
7089,2.0,4.0,236.0,2.0,2017-10-21,16.5,760.0,-37.67355,144.89234,941000.0,1130.0,4,2,1999.0
7090,1.0,3.0,115.0,1.0,2017-10-21,9.5,550.0,-37.75486,144.8655,900000.0,4502.0,3,2,1975.0
7091,2.0,3.0,220.0,2.0,2017-10-21,7.9,998.0,-37.81691,145.07615,3300000.0,5682.0,3,2,1955.0
7092,3.0,4.0,246.0,2.0,2017-10-21,7.9,650.0,-37.80824,145.07432,2600000.0,5682.0,4,2,1940.0
7093,4.0,5.0,401.0,2.0,2017-10-21,7.9,600.0,-37.80984,145.08321,3350000.0,5682.0,5,2,2011.0
7094,1.0,3.0,124.0,2.0,2017-10-21,9.7,592.0,-37.79367,145.10661,1300000.0,7809.0,3,2,1955.0
7095,2.0,4.0,148.0,0.0,2017-10-21,23.2,725.0,-37.85041,145.26265,916500.0,5030.0,4,2,1970.0
7096,2.0,4.0,175.0,2.0,2017-10-21,17.3,650.0,-37.98902,145.04153,2070000.0,5366.0,4,2,1985.0
7097,2.0,4.0,250.0,2.0,2017-10-21,11.4,363.0,-37.92967,145.04474,1560000.0,6795.0,4,2,2017.0
7098,3.0,4.0,297.0,2.0,2017-10-21,11.4,750.0,-37.92743,145.0489,1250000.0,6795.0,4,4,1950.0
7099,5.0,5.0,395.0,2.0,2017-10-21,13.8,675.0,-37.93633,145.07342,2055000.0,10969.0,5,2,2017.0
7100,2.0,4.0,156.0,2.0,2017-10-21,13.8,638.0,-37.92176,145.07477,1420000.0,10969.0,4,2,1960.0
7101,1.0,3.0,120.0,2.0,2017-10-21,13.8,366.0,-37.91567,145.07111,950000.0,10969.0,3,2,1960.0
7102,2.0,4.0,230.0,2.0,2017-10-21,13.4,705.0,-37.83135,145.15811,1300000.0,5713.0,4,2,1985.0
7103,2.0,4.0,625.0,1.0,2017-10-21,10.9,641.0,-37.82392,145.1299,1782500.0,4605.0,4,2,1930.0
7104,1.0,3.0,128.0,0.0,2017-10-21,8.6,588.0,-37.79373,144.84678,771000.0,3589.0,3,2,1950.0
7105,1.0,3.0,114.0,3.0,2017-10-21,8.6,539.0,-37.79262,144.84587,785000.0,3589.0,3,2,1950.0
7106,3.0,4.0,102.0,2.0,2017-10-21,10.5,335.0,-37.90397,144.99582,2451000.0,10579.0,4,2,1960.0
7107,2.0,3.0,222.0,3.0,2017-10-21,10.3,691.0,-37.90708,145.02531,1600000.0,6938.0,3,2,1930.0
7108,2.0,4.0,194.0,4.0,2017-10-21,29.8,770.0,-37.69803,144.55433,538000.0,3122.0,4,2,2000.0
7109,2.0,5.0,181.0,2.0,2017-10-21,5.2,467.0,-37.75607,144.95562,1530000.0,11918.0,5,2,1915.0
7110,1.0,2.0,98.0,1.0,2017-10-21,5.2,2400.0,-37.76386,144.96776,1075000.0,11918.0,2,2,1910.0
7111,1.0,3.0,107.0,2.0,2017-10-21,4.0,217.0,-37.77747,144.97168,1326000.0,5533.0,3,2,1890.0
7112,1.0,3.0,160.0,2.0,2017-10-21,12.1,562.0,-37.69252,145.05331,780000.0,10175.0,3,2,1985.0
7113,2.0,5.0,154.0,2.0,2017-10-21,12.1,807.0,-37.6972,145.05135,918000.0,10175.0,5,2,1960.0
7114,2.0,3.0,189.0,2.0,2017-10-21,8.7,499.0,-37.90116,145.02845,1590000.0,5051.0,3,2,1935.0
7115,1.0,3.0,169.0,4.0,2017-10-21,17.9,538.0,-37.97223,145.07895,965000.0,9758.0,3,2,1970.0
7116,1.0,2.0,96.0,1.0,2017-10-21,3.6,156.0,-37.79379,144.98809,912000.0,2954.0,2,2,1880.0
7117,1.0,3.0,107.0,1.0,2017-10-21,6.7,371.0,-37.73369,144.95599,1000000.0,11204.0,3,2,1950.0
7118,2.0,3.0,119.0,1.0,2017-10-21,20.6,758.0,-37.59312,144.93182,615000.0,15510.0,3,2,1985.0
7119,1.0,3.0,148.0,2.0,2017-10-21,23.0,850.0,-37.78703,145.29502,768000.0,11925.0,3,2,1970.0
7120,2.0,3.0,136.0,1.0,2017-10-21,24.7,696.0,-37.94694,145.21876,717000.0,8322.0,3,2,1980.0
7121,2.0,4.0,200.0,2.0,2017-10-21,14.3,786.0,-37.75869,145.17728,1340000.0,10999.0,4,2,1980.0
7122,2.0,4.0,203.0,2.0,2017-10-21,14.3,368.0,-37.78674,145.15106,1310000.0,10999.0,4,4,2014.0
7123,2.0,4.0,165.0,2.0,2017-10-21,14.3,602.0,-37.78336,145.15081,1468000.0,10999.0,4,2,1980.0
7124,3.0,4.0,278.0,2.0,2017-10-21,16.1,3999.0,-37.78856,145.18852,2660000.0,4790.0,4,2,1970.0
7125,2.0,4.0,183.0,4.0,2017-10-21,28.8,587.0,-37.99036,145.23941,707000.0,3533.0,4,2,2013.0
7126,2.0,4.0,206.0,1.0,2017-10-21,7.2,302.0,-37.8784,144.98019,2280000.0,8989.0,4,2,1910.0
7127,2.0,4.0,161.0,1.0,2017-10-21,7.2,544.0,-37.88261,144.98467,2200000.0,8989.0,4,2,1925.0
7128,2.0,4.0,213.0,2.0,2017-10-21,19.6,530.0,-37.63722,145.04183,711000.0,10926.0,4,2,1993.0
7129,3.0,4.0,389.0,2.0,2017-10-21,7.5,836.0,-37.74228,144.90228,2520000.0,9264.0,4,2,2006.0
7130,3.0,4.0,217.0,2.0,2017-10-21,7.5,607.0,-37.75087,144.8853,1300000.0,588.0,4,2,1950.0
7131,1.0,4.0,160.0,1.0,2017-10-21,2.1,150.0,-37.79651,144.97807,1625000.0,5825.0,4,2,1890.0
7132,1.0,4.0,143.0,1.0,2017-10-21,3.6,242.0,-37.7873,144.9911,2200000.0,6244.0,4,2,1880.0
7133,1.0,2.0,138.0,1.0,2017-10-21,3.4,341.0,-37.78161,144.92649,1270000.0,3593.0,2,2,1920.0
7134,1.0,3.0,136.0,2.0,2017-10-21,15.4,638.0,-37.8328,145.17944,1159000.0,4385.0,3,2,1960.0
7135,1.0,3.0,110.0,1.0,2017-10-21,15.4,601.0,-37.84121,145.16068,1134000.0,4385.0,3,2,1970.0
7136,2.0,4.0,150.0,2.0,2017-10-21,38.0,632.0,-38.13484,145.13413,740000.0,17055.0,4,2,1950.0
7137,2.0,4.0,152.0,2.0,2017-10-21,7.2,696.0,-37.89806,145.00816,1850000.0,534.0,4,2,1920.0
7138,1.0,3.0,134.0,2.0,2017-10-21,12.9,564.0,-37.68459,144.88999,538000.0,3285.0,3,2,1960.0
7139,2.0,4.0,276.0,2.0,2017-10-21,7.3,725.0,-37.85647,145.04354,3120000.0,10412.0,4,2,1950.0
7140,2.0,4.0,0.0,2.0,2017-10-21,7.3,650.0,-37.85776,145.07998,2237500.0,10412.0,4,2,1985.0
7141,2.0,4.0,158.0,2.0,2017-10-21,16.7,663.0,-37.87215,145.17259,1439000.0,15321.0,4,2,1970.0
7142,2.0,3.0,115.0,2.0,2017-10-21,11.2,933.0,-37.70189,144.90894,666133.0,8870.0,4,4,2017.0
7143,3.0,4.0,320.0,2.0,2017-10-21,13.8,420.0,-37.94008,145.00809,2000000.0,5454.0,4,2,2011.0
7144,2.0,3.0,332.0,1.0,2017-10-21,13.8,725.0,-37.93394,145.03241,990000.0,2356.0,3,2,1950.0
7145,1.0,2.0,73.0,1.0,2017-10-21,21.3,690.0,-37.82575,145.24403,730000.0,3794.0,2,2,1950.0
7146,1.0,2.0,95.0,0.0,2017-10-21,8.8,589.0,-37.73837,145.04755,761000.0,2674.0,2,2,1950.0
7147,2.0,4.0,171.0,2.0,2017-10-21,18.4,690.0,-37.86376,144.67717,660000.0,13830.0,4,2,1995.0
7148,2.0,3.0,151.0,2.0,2017-10-21,18.4,600.0,-37.85701,144.70883,615000.0,13830.0,3,2,2000.0
7149,2.0,4.0,144.0,2.0,2017-10-21,18.4,562.0,-37.88976,144.68211,530000.0,13830.0,4,2,1976.0
7150,2.0,4.0,202.0,2.0,2017-10-21,18.4,627.0,-37.86983,144.70095,580000.0,13830.0,4,2,1996.0
7151,1.0,3.0,108.0,2.0,2017-10-21,18.4,568.0,-37.87864,144.6842,541000.0,13830.0,3,2,1971.0
7152,1.0,3.0,108.0,1.0,2017-10-21,14.0,583.0,-37.73642,144.82851,587000.0,1202.0,3,2,1980.0
7153,1.0,3.0,121.0,2.0,2017-10-21,31.7,600.0,-37.66928,144.59048,380000.0,3553.0,3,2,1995.0
7154,1.0,3.0,100.0,5.0,2017-10-21,16.3,688.0,-37.67438,145.02506,716500.0,8279.0,3,2,1970.0
7155,3.0,4.0,192.0,1.0,2017-10-21,5.9,557.0,-37.86411,145.032,3100000.0,4675.0,4,2,1900.0
7156,1.0,3.0,108.0,1.0,2017-10-21,4.3,490.0,-37.77172,144.89296,1100000.0,4918.0,3,2,1950.0
7157,2.0,3.0,102.0,2.0,2017-10-21,4.3,598.0,-37.76849,144.90025,1187000.0,4918.0,3,2,1900.0
7158,2.0,5.0,150.0,2.0,2017-10-21,4.3,515.0,-37.78461,144.88474,970000.0,4918.0,5,2,1960.0
7159,1.0,3.0,124.0,3.0,2017-10-21,11.4,580.0,-37.9076,145.03393,1720000.0,2397.0,3,2,1930.0
7160,2.0,3.0,140.0,1.0,2017-10-21,17.4,559.0,-37.64049,144.91477,512000.0,4704.0,3,2,1980.0
7161,2.0,3.0,26.0,2.0,2017-10-21,25.9,523.0,-37.58794,145.09225,636000.0,5812.0,3,2,2011.0
7162,1.0,3.0,120.0,1.0,2017-10-21,25.9,606.0,-37.58964,145.10446,565000.0,5812.0,3,2,1985.0
7163,2.0,4.0,238.0,2.0,2017-10-21,25.9,519.0,-37.59748,145.08202,802000.0,5812.0,4,2,2014.0
7164,1.0,3.0,104.0,0.0,2017-10-21,17.9,432.0,-37.65218,145.05929,592500.0,10529.0,3,2,1994.0
7165,1.0,3.0,157.0,2.0,2017-10-21,6.2,372.0,-37.84776,144.89223,1189000.0,5498.0,3,2,1915.0
7166,1.0,3.0,737.0,3.0,2017-10-21,16.7,730.0,-37.90521,145.14866,1100000.0,902.0,3,2,1970.0
7167,1.0,3.0,131.0,2.0,2017-10-21,15.4,426.0,-37.81223,145.17926,735000.0,4973.0,3,2,1970.0
7168,2.0,3.0,132.0,2.0,2017-10-21,12.3,562.0,-37.90537,145.09365,1315000.0,3224.0,3,2,1940.0
7169,1.0,3.0,130.0,2.0,2017-10-21,15.5,534.0,-37.93761,145.08564,962500.0,3692.0,3,2,1965.0
7170,2.0,4.0,145.0,3.0,2017-10-21,11.4,522.0,-37.9078,145.04119,1700000.0,3578.0,4,2,1970.0
7171,1.0,3.0,110.0,1.0,2017-10-21,21.5,697.0,-37.98819,145.07385,1055000.0,5087.0,3,2,1980.0
7172,3.0,3.0,154.0,2.0,2017-10-21,8.5,797.0,-37.73009,144.93068,780000.0,7485.0,3,4,2013.0
7173,1.0,3.0,113.0,1.0,2017-10-21,8.5,557.0,-37.72332,144.92673,891000.0,7485.0,3,2,1950.0
7174,2.0,4.0,178.0,2.0,2017-10-21,14.7,237.0,-37.90585,144.74921,515000.0,15542.0,4,2,2005.0
7175,1.0,2.0,99.0,4.0,2017-10-21,8.4,501.0,-37.73664,145.02375,835000.0,14577.0,2,2,1955.0
7176,1.0,2.0,65.0,1.0,2017-10-21,8.4,706.0,-37.73543,145.0162,440000.0,14577.0,2,3,1970.0
7177,1.0,3.0,0.0,1.0,2017-10-21,12.0,491.0,-37.71445,144.98225,650000.0,21650.0,3,2,1950.0
7178,1.0,4.0,168.0,2.0,2017-10-21,12.0,646.0,-37.72653,145.01855,1000000.0,21650.0,4,2,1950.0
7179,1.0,4.0,150.0,3.0,2017-10-21,2.4,411.0,-37.81349,145.0049,1907000.0,14949.0,4,2,1922.0
7180,2.0,3.0,0.0,2.0,2017-10-21,20.6,328.0,-37.61388,144.9227,470000.0,5833.0,3,2,2004.0
7181,3.0,4.0,291.0,2.0,2017-10-21,15.2,675.0,-37.9487,145.02145,1675000.0,4497.0,4,2,2007.0
7182,1.0,3.0,133.0,2.0,2017-10-21,15.2,600.0,-37.9524,145.02052,1300000.0,4497.0,3,2,1950.0
7183,1.0,3.0,92.0,0.0,2017-10-21,5.1,436.0,-37.80868,144.88483,1010000.0,2417.0,3,2,1910.0
7184,2.0,3.0,140.0,2.0,2017-10-21,20.5,450.0,-37.6353,145.06673,650000.0,7969.0,3,2,1995.0
7185,2.0,4.0,178.0,2.0,2017-10-21,20.5,676.0,-37.63132,145.06562,737500.0,7969.0,4,2,2002.0
7186,2.0,3.0,235.0,2.0,2017-10-21,2.7,223.0,-37.84188,144.99979,2180000.0,14887.0,3,2,1999.0
7187,2.0,3.0,162.0,2.0,2017-10-21,2.7,153.0,-37.83998,144.98877,1750000.0,14887.0,3,2,1996.0
7188,1.0,2.0,0.0,1.0,2017-10-21,6.2,361.0,-37.8294,144.8841,1225000.0,1223.0,2,2,1910.0
7189,1.0,3.0,94.0,2.0,2017-10-21,20.8,554.0,-37.95277,145.14194,880000.0,7412.0,3,2,1950.0
7190,2.0,4.0,167.0,2.0,2017-10-21,16.1,673.0,-37.68467,145.14103,870000.0,915.0,4,2,1985.0
7191,2.0,3.0,130.0,1.0,2017-10-21,31.7,646.0,-37.56172,144.70459,520000.0,14092.0,3,2,1995.0
7192,1.0,3.0,133.0,2.0,2017-10-21,31.7,689.0,-37.58271,144.73207,515000.0,14092.0,3,2,1965.0
7193,2.0,3.0,108.0,1.0,2017-10-21,10.5,255.0,-37.79482,144.79027,570000.0,6763.0,3,2,2015.0
7194,2.0,4.0,188.0,4.0,2017-10-21,10.2,751.0,-37.82233,145.09559,2300000.0,5457.0,4,2,1888.0
7195,2.0,4.0,0.0,2.0,2017-10-21,18.4,448.0,-37.84743,144.71243,585000.0,10160.0,4,2,2010.0
7196,3.0,4.0,125.0,2.0,2017-10-21,15.5,345.0,-37.75521,145.12176,1550000.0,6202.0,4,4,1950.0
7197,2.0,3.0,200.0,2.0,2017-10-21,15.5,960.0,-37.76598,145.16524,1290000.0,6202.0,3,2,1985.0
7198,3.0,4.0,286.0,6.0,2017-10-21,12.4,709.0,-37.76948,145.105,1390000.0,5420.0,4,2,1999.0
7199,1.0,3.0,114.0,2.0,2017-10-21,12.4,738.0,-37.77154,145.10361,1435000.0,5420.0,3,2,1960.0
7200,1.0,3.0,150.0,1.0,2017-10-21,12.9,534.0,-37.69211,144.87562,610000.0,3296.0,3,2,1980.0
7201,1.0,3.0,108.0,4.0,2017-10-21,12.9,802.0,-37.6899,144.87418,805000.0,3296.0,3,2,1960.0
7202,2.0,4.0,187.0,2.0,2017-10-21,14.7,752.0,-37.85466,145.22367,950000.0,5424.0,4,2,1980.0
7203,2.0,4.0,163.0,2.0,2017-10-21,14.7,772.0,-37.88366,145.22212,1036000.0,7082.0,4,2,1980.0
7204,2.0,4.0,119.0,2.0,2017-10-21,14.5,577.0,-37.70864,145.08328,1000000.0,2329.0,4,2,1960.0
7205,2.0,4.0,231.0,5.0,2017-10-21,14.5,975.0,-37.70214,145.08703,1405000.0,1442.0,4,2,1980.0
7206,2.0,3.0,144.0,0.0,2017-10-21,14.7,530.0,-37.8917,144.63972,490000.0,16166.0,3,2,1992.0
7207,2.0,3.0,146.0,2.0,2017-10-21,14.7,568.0,-37.88173,144.66524,470000.0,16166.0,3,2,1987.0
7208,1.0,3.0,114.0,2.0,2017-10-21,14.7,693.0,-37.8833,144.66801,558000.0,16166.0,3,2,1988.0
7209,1.0,3.0,96.0,2.0,2017-10-21,6.4,390.0,-37.79256,144.86715,870000.0,5058.0,3,2,1940.0
7210,1.0,3.0,104.0,2.0,2017-10-21,16.5,468.0,-37.68047,144.88503,570000.0,2474.0,3,2,1980.0
7211,2.0,5.0,152.0,3.0,2017-10-21,16.7,708.0,-37.9158,145.1811,1050000.0,7392.0,5,2,1973.0
7212,2.0,4.0,228.0,2.0,2017-10-21,25.5,547.0,-37.61851,145.02045,730000.0,2940.0,4,2,2012.0
7213,2.0,4.0,173.0,2.0,2017-10-21,25.5,421.0,-37.61938,145.0004,643000.0,2940.0,4,2,2013.0
7214,1.0,3.0,99.0,0.0,2017-10-21,6.3,207.0,-37.81306,144.88085,920000.0,6543.0,3,2,1920.0
7215,2.0,4.0,125.0,1.0,2017-10-28,10.4,730.0,-37.7204,144.87419,965000.0,3464.0,4,2,1950.0
7216,3.0,6.0,186.0,2.0,2017-10-28,10.4,976.0,-37.72394,144.87348,870000.0,3464.0,6,2,1980.0
7217,3.0,3.0,30.0,3.0,2017-10-28,10.4,612.0,-37.72483,144.87087,845000.0,3464.0,3,2,1970.0
7218,1.0,3.0,131.0,2.0,2017-10-28,15.5,482.0,-37.87631,144.7709,600000.0,7630.0,3,2,1992.0
7219,1.0,3.0,108.0,3.0,2017-10-28,12.8,604.0,-37.78127,144.79761,650000.0,1281.0,3,2,1946.0
7220,2.0,3.0,117.0,1.0,2017-10-28,6.3,167.0,-37.85469,145.01826,1800000.0,4836.0,3,2,1910.0
7221,1.0,3.0,159.0,2.0,2017-10-28,10.2,689.0,-37.87286,145.07412,1870000.0,3052.0,3,2,1940.0
7222,1.0,3.0,129.0,3.0,2017-10-28,10.2,637.0,-37.87044,145.08609,1620000.0,3052.0,3,2,1947.0
7223,2.0,4.0,274.0,2.0,2017-10-28,16.5,600.0,-37.67087,144.87814,840000.0,1130.0,4,2,2011.0
7224,1.0,4.0,116.0,2.0,2017-10-28,16.5,656.0,-37.67373,144.89627,714000.0,1130.0,4,2,1982.0
7225,1.0,3.0,118.0,2.0,2017-10-28,9.5,590.0,-37.76092,144.85603,865000.0,4502.0,3,2,1960.0
7226,2.0,3.0,133.0,2.0,2017-10-28,9.5,580.0,-37.76132,144.85619,801000.0,4502.0,3,2,1950.0
7227,1.0,3.0,124.0,1.0,2017-10-28,9.5,201.0,-37.75728,144.85825,702500.0,4502.0,3,2,2005.0
7228,3.0,4.0,117.0,1.0,2017-10-28,9.5,612.0,-37.7526,144.85488,900000.0,4502.0,4,2,1970.0
7229,1.0,3.0,140.0,2.0,2017-10-28,7.9,893.0,-37.80513,145.09383,2400000.0,5682.0,3,2,1948.0
7230,4.0,5.0,448.0,2.0,2017-10-28,7.9,673.0,-37.80198,145.06523,3320000.0,5682.0,5,2,2013.0
7231,2.0,4.0,357.0,2.0,2017-10-28,9.7,716.0,-37.80038,145.10047,2400000.0,7809.0,4,2,2008.0
7232,3.0,5.0,210.0,4.0,2017-10-28,9.7,603.0,-37.79414,145.08591,1683000.0,7809.0,5,2,1955.0
7233,1.0,2.0,109.0,2.0,2017-10-28,9.7,244.0,-37.78963,145.07365,1000000.0,7809.0,2,2,1990.0
7234,4.0,5.0,408.0,2.0,2017-10-28,9.7,646.0,-37.79799,145.10165,3225000.0,7809.0,5,2,2016.0
7235,2.0,5.0,248.0,4.0,2017-10-28,9.7,643.0,-37.79064,145.09463,1730000.0,7809.0,5,2,1955.0
7236,3.0,5.0,697.0,2.0,2017-10-28,11.4,697.0,-37.93087,145.04172,2478000.0,6795.0,5,2,2016.0
7237,1.0,4.0,200.0,4.0,2017-10-28,13.8,700.0,-37.90967,145.05948,1600000.0,10969.0,4,2,1960.0
7238,2.0,4.0,292.0,3.0,2017-10-28,13.4,926.0,-37.82825,145.15816,1940000.0,5713.0,4,2,2006.0
7239,3.0,5.0,350.0,2.0,2017-10-28,13.4,587.0,-37.84489,145.1454,1955000.0,4387.0,5,2,2012.0
7240,2.0,4.0,220.0,2.0,2017-10-28,27.0,817.0,-38.06923,145.1278,1501000.0,2887.0,4,2,2003.0
7241,2.0,3.0,150.0,3.0,2017-10-28,27.0,564.0,-38.06087,145.12686,1031000.0,2887.0,3,2,1950.0
7242,2.0,4.0,351.0,2.0,2017-10-28,10.5,420.0,-37.89238,144.98907,3820000.0,10579.0,4,4,2010.0
7243,2.0,4.0,365.0,2.0,2017-10-28,10.5,823.0,-37.90946,144.98919,3850000.0,10579.0,4,2,1937.0
7244,2.0,3.0,167.0,2.0,2017-10-28,10.5,691.0,-37.89946,145.00537,1850000.0,10579.0,3,2,1930.0
7245,2.0,3.0,262.0,2.0,2017-10-28,10.5,525.0,-37.92798,144.9948,2100000.0,10579.0,3,2,1935.0
